region,subregion,country,org,iso3,year,total_sum_count
Europe,Eastern Europe,Poland,ILO,POL,2022,5
Europe,Eastern Europe,Poland,IMO,POL,2022,3
Europe,Eastern Europe,Poland,IOM,POL,2022,19
Europe,Eastern Europe,Poland,ITC,POL,2022,5
Europe,Eastern Europe,Poland,ITLOS,POL,2022,1
Europe,Eastern Europe,Poland,ITU,POL,2022,4
Europe,Eastern Europe,Poland,UN,POL,2022,102
Europe,Eastern Europe,Poland,UN WOMEN,POL,2022,1
Europe,Eastern Europe,Poland,UNAIDS,POL,2022,1
Europe,Eastern Europe,Poland,UNDP,POL,2022,7
Europe,Eastern Europe,Poland,UNESCO,POL,2022,10
Europe,Eastern Europe,Poland,UNFCCC,POL,2022,2
Europe,Eastern Europe,Poland,UNFPA,POL,2022,2
Europe,Eastern Europe,Poland,UNHCR,POL,2022,57
Europe,Eastern Europe,Poland,UNICEF,POL,2022,36
Europe,Eastern Europe,Poland,UNIDO,POL,2022,7
Europe,Eastern Europe,Poland,UNJSPF,POL,2022,1
Europe,Eastern Europe,Poland,UNOPS,POL,2022,2
Europe,Eastern Europe,Poland,UNRWA,POL,2022,1
Europe,Eastern Europe,Poland,UPU,POL,2022,5
Europe,Eastern Europe,Poland,WFP,POL,2022,7
Europe,Eastern Europe,Poland,WHO,POL,2022,18
Europe,Eastern Europe,Poland,WIPO,POL,2022,8
Europe,Eastern Europe,Poland,WMO,POL,2022,1
Europe,Eastern Europe,Republic Of Moldova,CTBTO,MDA,2022,1
Europe,Eastern Europe,Republic Of Moldova,FAO,MDA,2022,10
Europe,Eastern Europe,Republic Of Moldova,IAEA,MDA,2022,6
Europe,Eastern Europe,Republic Of Moldova,ICAO,MDA,2022,1
Europe,Eastern Europe,Republic Of Moldova,ILO,MDA,2022,8
Europe,Eastern Europe,Republic Of Moldova,IOM,MDA,2022,38
Europe,Eastern Europe,Republic Of Moldova,ITC,MDA,2022,2
Europe,Eastern Europe,Republic Of Moldova,ITU,MDA,2022,1
Europe,Eastern Europe,Republic Of Moldova,JIU,MDA,2022,1
Europe,Eastern Europe,Republic Of Moldova,UN,MDA,2022,45
Europe,Eastern Europe,Republic Of Moldova,UN WOMEN,MDA,2022,13
Europe,Eastern Europe,Republic Of Moldova,UNAIDS,MDA,2022,5
Europe,Eastern Europe,Republic Of Moldova,UNDP,MDA,2022,40
Europe,Eastern Europe,Republic Of Moldova,UNESCO,MDA,2022,2
Europe,Eastern Europe,Republic Of Moldova,UNFPA,MDA,2022,10
Europe,Eastern Europe,Republic Of Moldova,UNHCR,MDA,2022,48
Europe,Eastern Europe,Republic Of Moldova,UNICEF,MDA,2022,46
Europe,Eastern Europe,Republic Of Moldova,UNIDO,MDA,2022,1
Europe,Eastern Europe,Republic Of Moldova,UNOPS,MDA,2022,3
Europe,Eastern Europe,Republic Of Moldova,UNWTO,MDA,2022,1
Europe,Eastern Europe,Republic Of Moldova,WFP,MDA,2022,1
Europe,Eastern Europe,Republic Of Moldova,WHO,MDA,2022,29
Europe,Eastern Europe,Republic Of Moldova,WIPO,MDA,2022,5
Europe,Eastern Europe,Republic Of Moldova,WMO,MDA,2022,2
Europe,Eastern Europe,Romania,CTBTO,ROU,2022,2
Europe,Eastern Europe,Romania,FAO,ROU,2022,10
Europe,Eastern Europe,Romania,IAEA,ROU,2022,30
Europe,Eastern Europe,Romania,ICAO,ROU,2022,2
Europe,Eastern Europe,Romania,ICJ,ROU,2022,2
Europe,Eastern Europe,Romania,IFAD,ROU,2022,2
Europe,Eastern Europe,Romania,ILO,ROU,2022,7
Europe,Eastern Europe,Romania,IMO,ROU,2022,1
Europe,Eastern Europe,Romania,IOM,ROU,2022,35
Europe,Eastern Europe,Romania,ITC,ROU,2022,6
Europe,Eastern Europe,Romania,ITCILO,ROU,2022,2
Europe,Eastern Europe,Romania,ITU,ROU,2022,2
Europe,Eastern Europe,Romania,UN,ROU,2022,276
Europe,Eastern Europe,Romania,UN WOMEN,ROU,2022,2
Europe,Eastern Europe,Romania,UNDP,ROU,2022,15
Europe,Eastern Europe,Romania,UNESCO,ROU,2022,13
Europe,Eastern Europe,Romania,UNFCCC,ROU,2022,3
Europe,Eastern Europe,Romania,UNFPA,ROU,2022,4
Europe,Eastern Europe,Romania,UNHCR,ROU,2022,60
Europe,Eastern Europe,Romania,UNICC,ROU,2022,4
Europe,Eastern Europe,Romania,UNICEF,ROU,2022,39
Europe,Eastern Europe,Romania,UNIDO,ROU,2022,5
Europe,Eastern Europe,Romania,UNITAR,ROU,2022,1
Europe,Eastern Europe,Romania,UNJSPF,ROU,2022,3
Europe,Eastern Europe,Romania,UNOPS,ROU,2022,6
Europe,Eastern Europe,Romania,UNWTO,ROU,2022,1
Europe,Eastern Europe,Romania,UPU,ROU,2022,4
Europe,Eastern Europe,Romania,WFP,ROU,2022,7
Europe,Eastern Europe,Romania,WHO,ROU,2022,25
Europe,Eastern Europe,Romania,WIPO,ROU,2022,10
Europe,Eastern Europe,Romania,WMO,ROU,2022,2
Europe,Eastern Europe,Russian Federation,CTBTO,RUS,2022,14
Europe,Eastern Europe,Russian Federation,FAO,RUS,2022,38
Europe,Eastern Europe,Russian Federation,IAEA,RUS,2022,91
Europe,Eastern Europe,Russian Federation,ICAO,RUS,2022,13
Europe,Eastern Europe,Russian Federation,ICJ,RUS,2022,1
Europe,Eastern Europe,Russian Federation,ICSC,RUS,2022,1
Europe,Eastern Europe,Russian Federation,IFAD,RUS,2022,2
Europe,Eastern Europe,Russian Federation,ILO,RUS,2022,37
Europe,Eastern Europe,Russian Federation,IMO,RUS,2022,4
Europe,Eastern Europe,Russian Federation,IOM,RUS,2022,36
Europe,Eastern Europe,Russian Federation,ITC,RUS,2022,5
Europe,Eastern Europe,Russian Federation,ITCILO,RUS,2022,2
Europe,Eastern Europe,Russian Federation,ITU,RUS,2022,33
Europe,Eastern Europe,Russian Federation,JIU,RUS,2022,1
Europe,Eastern Europe,Russian Federation,UN,RUS,2022,563
Europe,Eastern Europe,Russian Federation,UN WOMEN,RUS,2022,2
Europe,Eastern Europe,Russian Federation,UNAIDS,RUS,2022,8
Europe,Eastern Europe,Russian Federation,UNDP,RUS,2022,20
Europe,Eastern Europe,Russian Federation,UNESCO,RUS,2022,31
Europe,Eastern Europe,Russian Federation,UNFCCC,RUS,2022,5
Europe,Eastern Europe,Russian Federation,UNFPA,RUS,2022,5
Europe,Eastern Europe,Russian Federation,UNHCR,RUS,2022,52
Europe,Eastern Europe,Russian Federation,UNICEF,RUS,2022,32
Europe,Eastern Europe,Russian Federation,UNIDO,RUS,2022,11
Europe,Eastern Europe,Russian Federation,UNITAR,RUS,2022,1
Europe,Eastern Europe,Russian Federation,UNJSPF,RUS,2022,3
Europe,Eastern Europe,Russian Federation,UNOPS,RUS,2022,5
Europe,Eastern Europe,Russian Federation,UNU,RUS,2022,1
Europe,Eastern Europe,Russian Federation,UNWTO,RUS,2022,1
Europe,Eastern Europe,Russian Federation,UPU,RUS,2022,4
Europe,Eastern Europe,Russian Federation,WFP,RUS,2022,14
Europe,Eastern Europe,Russian Federation,WHO,RUS,2022,67
Europe,Eastern Europe,Russian Federation,WIPO,RUS,2022,23
Europe,Eastern Europe,Russian Federation,WMO,RUS,2022,7
Europe,Eastern Europe,Slovakia,CTBTO,SVK,2022,4
Europe,Eastern Europe,Slovakia,FAO,SVK,2022,4
Europe,Eastern Europe,Slovakia,IAEA,SVK,2022,30
Europe,Eastern Europe,Slovakia,ICAO,SVK,2022,1
Europe,Eastern Europe,Slovakia,ILO,SVK,2022,1
Europe,Eastern Europe,Slovakia,IOM,SVK,2022,26
Europe,Eastern Europe,Slovakia,ITC,SVK,2022,1
Europe,Eastern Europe,Slovakia,ITU,SVK,2022,3
Europe,Eastern Europe,Slovakia,UN,SVK,2022,41
Europe,Eastern Europe,Slovakia,UNDP,SVK,2022,15
Europe,Eastern Europe,Slovakia,UNESCO,SVK,2022,2
Europe,Eastern Europe,Slovakia,UNFCCC,SVK,2022,3
Europe,Eastern Europe,Slovakia,UNHCR,SVK,2022,24
Europe,Eastern Europe,Slovakia,UNICC,SVK,2022,1
Europe,Eastern Europe,Slovakia,UNICEF,SVK,2022,10
Europe,Eastern Europe,Slovakia,UNIDO,SVK,2022,4
Europe,Eastern Europe,Slovakia,UPU,SVK,2022,1
Europe,Eastern Europe,Slovakia,WFP,SVK,2022,2
Europe,Eastern Europe,Slovakia,WHO,SVK,2022,11
Europe,Eastern Europe,Slovakia,WIPO,SVK,2022,1
Europe,Eastern Europe,Ukraine,CTBTO,UKR,2022,6
Europe,Eastern Europe,Ukraine,FAO,UKR,2022,7
Europe,Eastern Europe,Ukraine,IAEA,UKR,2022,25
Europe,Eastern Europe,Ukraine,ICAO,UKR,2022,4
Europe,Eastern Europe,Ukraine,ILO,UKR,2022,10
Europe,Eastern Europe,Ukraine,IOM,UKR,2022,212
Europe,Eastern Europe,Ukraine,ITC,UKR,2022,2
Europe,Eastern Europe,Ukraine,ITCILO,UKR,2022,2
Europe,Eastern Europe,Ukraine,ITLOS,UKR,2022,1
Europe,Eastern Europe,Ukraine,ITU,UKR,2022,2
Europe,Eastern Europe,Ukraine,JIU,UKR,2022,1
Europe,Eastern Europe,Ukraine,UN,UKR,2022,152
Europe,Eastern Europe,Ukraine,UN WOMEN,UKR,2022,10
Europe,Eastern Europe,Ukraine,UNAIDS,UKR,2022,5
Europe,Eastern Europe,Ukraine,UNDP,UKR,2022,52
Europe,Eastern Europe,Ukraine,UNESCO,UKR,2022,10
Europe,Eastern Europe,Ukraine,UNFCCC,UKR,2022,4
Europe,Eastern Europe,Ukraine,UNFPA,UKR,2022,17
Europe,Eastern Europe,Ukraine,UNHCR,UKR,2022,223
Europe,Eastern Europe,Ukraine,UNICC,UKR,2022,1
Europe,Eastern Europe,Ukraine,UNICEF,UKR,2022,142
Europe,Eastern Europe,Ukraine,UNIDO,UKR,2022,6
Europe,Eastern Europe,Ukraine,UNOPS,UKR,2022,5
Europe,Eastern Europe,Ukraine,UNRWA,UKR,2022,2
Europe,Eastern Europe,Ukraine,UPU,UKR,2022,2
Europe,Eastern Europe,Ukraine,WFP,UKR,2022,9
Europe,Eastern Europe,Ukraine,WHO,UKR,2022,125
Europe,Eastern Europe,Ukraine,WIPO,UKR,2022,8
Europe,Eastern Europe,Ukraine,WMO,UKR,2022,1
Europe,Northern Europe,Denmark,CTBTO,DNK,2022,2
Europe,Northern Europe,Denmark,FAO,DNK,2022,7
Europe,Northern Europe,Denmark,IAEA,DNK,2022,5
Europe,Northern Europe,Denmark,IFAD,DNK,2022,2
Europe,Northern Europe,Denmark,ILO,DNK,2022,13
Europe,Northern Europe,Denmark,IOM,DNK,2022,7
Europe,Northern Europe,Denmark,ISA,DNK,2022,1
Europe,Northern Europe,Denmark,ITU,DNK,2022,1
Europe,Northern Europe,Denmark,UN,DNK,2022,86
Europe,Northern Europe,Denmark,UN WOMEN,DNK,2022,5
Europe,Northern Europe,Denmark,UNAIDS,DNK,2022,1
Europe,Northern Europe,Denmark,UNDP,DNK,2022,78
Europe,Northern Europe,Denmark,UNESCO,DNK,2022,4
Europe,Northern Europe,Denmark,UNFCCC,DNK,2022,1
Europe,Northern Europe,Denmark,UNFPA,DNK,2022,23
Europe,Northern Europe,Denmark,UNHCR,DNK,2022,37
Europe,Northern Europe,Denmark,UNICEF,DNK,2022,129
Europe,Northern Europe,Denmark,UNIDO,DNK,2022,3
Europe,Northern Europe,Denmark,UNOPS,DNK,2022,12
Europe,Northern Europe,Denmark,WFP,DNK,2022,27
Europe,Northern Europe,Denmark,WHO,DNK,2022,53
Europe,Northern Europe,Denmark,WIPO,DNK,2022,4
Europe,Northern Europe,Denmark,WMO,DNK,2022,1
Europe,Northern Europe,Estonia,IAEA,EST,2022,5
Europe,Northern Europe,Estonia,ILO,EST,2022,1
Europe,Northern Europe,Estonia,IOM,EST,2022,4
Europe,Northern Europe,Estonia,ITCILO,EST,2022,1
Europe,Northern Europe,Estonia,UN,EST,2022,16
Europe,Northern Europe,Estonia,UNDP,EST,2022,1
Europe,Northern Europe,Estonia,UNESCO,EST,2022,1
Europe,Northern Europe,Estonia,UNFCCC,EST,2022,1
Europe,Northern Europe,Estonia,UNHCR,EST,2022,3
Europe,Northern Europe,Estonia,UNICEF,EST,2022,2
Europe,Northern Europe,Estonia,UNJSPF,EST,2022,1
Europe,Northern Europe,Estonia,WFP,EST,2022,1
Europe,Northern Europe,Estonia,WHO,EST,2022,9
Europe,Northern Europe,Finland,CTBTO,FIN,2022,1
Europe,Northern Europe,Finland,FAO,FIN,2022,9
Europe,Northern Europe,Finland,IAEA,FIN,2022,10
Europe,Northern Europe,Finland,IFAD,FIN,2022,9
Europe,Northern Europe,Finland,ILO,FIN,2022,10
Europe,Northern Europe,Finland,IMO,FIN,2022,1
Europe,Northern Europe,Finland,IOM,FIN,2022,26
Europe,Northern Europe,Finland,ITC,FIN,2022,1
Europe,Northern Europe,Finland,ITCILO,FIN,2022,1
Europe,Northern Europe,Finland,ITU,FIN,2022,2
Europe,Northern Europe,Finland,PAHO,FIN,2022,1
Europe,Northern Europe,Finland,UN,FIN,2022,103
Europe,Northern Europe,Finland,UN WOMEN,FIN,2022,11
Europe,Northern Europe,Finland,UNAIDS,FIN,2022,3
Europe,Northern Europe,Finland,UNDP,FIN,2022,14
Europe,Northern Europe,Finland,UNESCO,FIN,2022,8
Europe,Northern Europe,Finland,UNFPA,FIN,2022,4
Europe,Northern Europe,Finland,UNHCR,FIN,2022,29
Europe,Northern Europe,Finland,UNICC,FIN,2022,1
Europe,Northern Europe,Finland,UNICEF,FIN,2022,27
Europe,Northern Europe,Finland,UNIDO,FIN,2022,3
Europe,Northern Europe,Finland,UNOPS,FIN,2022,7
Europe,Northern Europe,Finland,UNRWA,FIN,2022,3
Europe,Northern Europe,Finland,UNSSC,FIN,2022,1
Europe,Northern Europe,Finland,UNU,FIN,2022,10
Europe,Northern Europe,Finland,WFP,FIN,2022,15
Europe,Northern Europe,Finland,WHO,FIN,2022,18
Europe,Northern Europe,Finland,WIPO,FIN,2022,4
Europe,Northern Europe,Finland,WMO,FIN,2022,7
Europe,Northern Europe,Iceland,CTBTO,ISL,2022,1
Europe,Northern Europe,Iceland,FAO,ISL,2022,1
Europe,Northern Europe,Iceland,IAEA,ISL,2022,3
Europe,Northern Europe,Iceland,ICAO,ISL,2022,2
Europe,Northern Europe,Iceland,UN,ISL,2022,9
Europe,Northern Europe,Iceland,UNDP,ISL,2022,2
Europe,Northern Europe,Iceland,UNESCO,ISL,2022,1
Europe,Northern Europe,Iceland,UNFPA,ISL,2022,1
Europe,Northern Europe,Iceland,UNHCR,ISL,2022,2
Europe,Northern Europe,Iceland,UNICEF,ISL,2022,5
Europe,Northern Europe,Iceland,UNOPS,ISL,2022,1
Europe,Northern Europe,Iceland,UNRWA,ISL,2022,2
Europe,Northern Europe,Iceland,WFP,ISL,2022,1
Europe,Northern Europe,Iceland,WHO,ISL,2022,1
Europe,Northern Europe,Ireland,CTBTO,IRL,2022,1
Europe,Northern Europe,Ireland,FAO,IRL,2022,21
Europe,Northern Europe,Ireland,IAEA,IRL,2022,15
Europe,Northern Europe,Ireland,ICAO,IRL,2022,3
Europe,Northern Europe,Ireland,ICJ,IRL,2022,1
Europe,Northern Europe,Ireland,IFAD,IRL,2022,9
Europe,Northern Europe,Ireland,ILO,IRL,2022,20
Europe,Northern Europe,Ireland,IOM,IRL,2022,14
Europe,Northern Europe,Ireland,ITC,IRL,2022,6
Europe,Northern Europe,Ireland,ITLOS,IRL,2022,1
Europe,Northern Europe,Ireland,ITU,IRL,2022,10
Europe,Northern Europe,Ireland,PAHO,IRL,2022,1
Europe,Northern Europe,Ireland,UN,IRL,2022,145
Europe,Northern Europe,Ireland,UN WOMEN,IRL,2022,4
Europe,Northern Europe,Ireland,UNAIDS,IRL,2022,2
Europe,Northern Europe,Ireland,UNDP,IRL,2022,10
Europe,Northern Europe,Ireland,UNESCO,IRL,2022,8
Europe,Northern Europe,Ireland,UNFCCC,IRL,2022,3
Europe,Northern Europe,Ireland,UNFPA,IRL,2022,5
Europe,Northern Europe,Ireland,UNHCR,IRL,2022,51
Europe,Northern Europe,Ireland,UNICC,IRL,2022,2
Europe,Northern Europe,Ireland,UNICEF,IRL,2022,44
Europe,Northern Europe,Ireland,UNIDO,IRL,2022,1
Europe,Northern Europe,Ireland,UNOPS,IRL,2022,5
Europe,Northern Europe,Ireland,UNRWA,IRL,2022,3
Europe,Northern Europe,Ireland,UNU,IRL,2022,1
Europe,Northern Europe,Ireland,UPU,IRL,2022,1
Europe,Northern Europe,Ireland,WFP,IRL,2022,30
Europe,Northern Europe,Ireland,WHO,IRL,2022,52
Europe,Northern Europe,Ireland,WIPO,IRL,2022,10
Europe,Northern Europe,Ireland,WMO,IRL,2022,2
Europe,Northern Europe,Latvia,FAO,LVA,2022,2
Europe,Northern Europe,Latvia,IAEA,LVA,2022,5
Europe,Northern Europe,Latvia,ILO,LVA,2022,1
Europe,Northern Europe,Latvia,IOM,LVA,2022,2
Europe,Northern Europe,Latvia,ITC,LVA,2022,1
Europe,Northern Europe,Latvia,ITCILO,LVA,2022,1
Europe,Northern Europe,Latvia,ITU,LVA,2022,1
Europe,Northern Europe,Latvia,UN,LVA,2022,21
Europe,Northern Europe,Latvia,UN WOMEN,LVA,2022,1
Europe,Northern Europe,Latvia,UNDP,LVA,2022,2
Europe,Northern Europe,Latvia,UNESCO,LVA,2022,1
Europe,Northern Europe,Latvia,UNHCR,LVA,2022,1
Europe,Northern Europe,Latvia,UNICEF,LVA,2022,4
Europe,Northern Europe,Latvia,UNOPS,LVA,2022,1
Europe,Northern Europe,Latvia,WHO,LVA,2022,10
Europe,Northern Europe,Latvia,WIPO,LVA,2022,1
Europe,Northern Europe,Lithuania,CTBTO,LTU,2022,2
Europe,Northern Europe,Lithuania,FAO,LTU,2022,3
Europe,Northern Europe,Lithuania,IAEA,LTU,2022,8
Europe,Northern Europe,Lithuania,ICJ,LTU,2022,1
Europe,Northern Europe,Lithuania,ILO,LTU,2022,1
Europe,Northern Europe,Lithuania,IMO,LTU,2022,1
Europe,Northern Europe,Lithuania,IOM,LTU,2022,10
Europe,Northern Europe,Lithuania,ITU,LTU,2022,2
Europe,Northern Europe,Lithuania,UN,LTU,2022,28
Europe,Northern Europe,Lithuania,UN WOMEN,LTU,2022,1
Europe,Northern Europe,Lithuania,UNDP,LTU,2022,2
Europe,Northern Europe,Lithuania,UNESCO,LTU,2022,3
Europe,Northern Europe,Lithuania,UNFCCC,LTU,2022,1
Europe,Northern Europe,Lithuania,UNFPA,LTU,2022,1
Europe,Northern Europe,Lithuania,UNHCR,LTU,2022,5
Europe,Northern Europe,Lithuania,UNICEF,LTU,2022,2
Europe,Northern Europe,Lithuania,UNIDO,LTU,2022,1
Europe,Northern Europe,Lithuania,UNWTO,LTU,2022,1
Europe,Northern Europe,Lithuania,UPU,LTU,2022,1
Europe,Northern Europe,Lithuania,WFP,LTU,2022,3
Europe,Northern Europe,Lithuania,WHO,LTU,2022,4
Europe,Northern Europe,Lithuania,WIPO,LTU,2022,1
Europe,Northern Europe,Norway,FAO,NOR,2022,9
Europe,Northern Europe,Norway,IAEA,NOR,2022,2
Europe,Northern Europe,Norway,IFAD,NOR,2022,1
Europe,Northern Europe,Norway,ILO,NOR,2022,8
Europe,Northern Europe,Norway,IOM,NOR,2022,10
Europe,Northern Europe,Norway,ISA,NOR,2022,1
Europe,Northern Europe,Norway,ITU,NOR,2022,1
Europe,Northern Europe,Norway,UN,NOR,2022,76
Europe,Northern Europe,Norway,UN WOMEN,NOR,2022,5
Europe,Northern Europe,Norway,UNAIDS,NOR,2022,1
Europe,Northern Europe,Norway,UNDP,NOR,2022,20
Europe,Northern Europe,Norway,UNESCO,NOR,2022,2
Europe,Northern Europe,Norway,UNFPA,NOR,2022,8
Europe,Northern Europe,Norway,UNHCR,NOR,2022,20
Europe,Northern Europe,Norway,UNICEF,NOR,2022,16
Europe,Northern Europe,Norway,UNIDO,NOR,2022,1
Europe,Northern Europe,Norway,UNITAR,NOR,2022,1
Europe,Northern Europe,Norway,UNOPS,NOR,2022,1
Europe,Northern Europe,Norway,UNRWA,NOR,2022,2
Europe,Northern Europe,Norway,WFP,NOR,2022,4
Europe,Northern Europe,Norway,WHO,NOR,2022,18
Europe,Northern Europe,Norway,WIPO,NOR,2022,1
Europe,Northern Europe,Norway,WMO,NOR,2022,1
Europe,Northern Europe,Sweden,CTBTO,SWE,2022,1
Europe,Northern Europe,Sweden,FAO,SWE,2022,16
Europe,Northern Europe,Sweden,IAEA,SWE,2022,15
Europe,Northern Europe,Sweden,IFAD,SWE,2022,4
Europe,Northern Europe,Sweden,ILO,SWE,2022,14
Europe,Northern Europe,Sweden,IMO,SWE,2022,1
Europe,Northern Europe,Sweden,IOM,SWE,2022,20
Europe,Northern Europe,Sweden,ITC,SWE,2022,2
Europe,Northern Europe,Sweden,ITU,SWE,2022,3
Europe,Northern Europe,Sweden,UN,SWE,2022,166
Europe,Northern Europe,Sweden,UN WOMEN,SWE,2022,22
Europe,Northern Europe,Sweden,UNAIDS,SWE,2022,5
Europe,Northern Europe,Sweden,UNDP,SWE,2022,63
Europe,Northern Europe,Sweden,UNESCO,SWE,2022,8
Europe,Northern Europe,Sweden,UNFCCC,SWE,2022,2
Europe,Northern Europe,Sweden,UNFPA,SWE,2022,12
Europe,Northern Europe,Sweden,UNHCR,SWE,2022,43
Europe,Northern Europe,Sweden,UNICC,SWE,2022,1
Europe,Northern Europe,Sweden,UNICEF,SWE,2022,45
Europe,Northern Europe,Sweden,UNIDO,SWE,2022,5
Europe,Northern Europe,Sweden,UNOPS,SWE,2022,5
Europe,Northern Europe,Sweden,UNRWA,SWE,2022,1
Europe,Northern Europe,Sweden,UNSSC,SWE,2022,1
Europe,Northern Europe,Sweden,UPU,SWE,2022,2
Europe,Northern Europe,Sweden,WFP,SWE,2022,29
Europe,Northern Europe,Sweden,WHO,SWE,2022,37
Europe,Northern Europe,Sweden,WIPO,SWE,2022,5
Europe,Northern Europe,Sweden,WMO,SWE,2022,3
Europe,Northern Europe,United Kingdom,CEB,GBR,2022,1
Europe,Northern Europe,United Kingdom,CTBTO,GBR,2022,19
Europe,Northern Europe,United Kingdom,FAO,GBR,2022,83
Europe,Northern Europe,United Kingdom,IAEA,GBR,2022,139
Europe,Northern Europe,United Kingdom,ICAO,GBR,2022,14
Europe,Northern Europe,United Kingdom,ICJ,GBR,2022,7
Europe,Northern Europe,United Kingdom,IFAD,GBR,2022,33
Europe,Northern Europe,United Kingdom,ILO,GBR,2022,97
Europe,Northern Europe,United Kingdom,IMO,GBR,2022,44
Europe,Northern Europe,United Kingdom,IOM,GBR,2022,90
Europe,Northern Europe,United Kingdom,ISA,GBR,2022,1
Europe,Northern Europe,United Kingdom,ITC,GBR,2022,18
Europe,Northern Europe,United Kingdom,ITCILO,GBR,2022,1
Europe,Northern Europe,United Kingdom,ITLOS,GBR,2022,2
Europe,Northern Europe,United Kingdom,ITU,GBR,2022,29
Europe,Northern Europe,United Kingdom,JIU,GBR,2022,1
Europe,Northern Europe,United Kingdom,PAHO,GBR,2022,9
Europe,Northern Europe,United Kingdom,UN,GBR,2022,817
Europe,Northern Europe,United Kingdom,UN WOMEN,GBR,2022,23
Europe,Northern Europe,United Kingdom,UNAIDS,GBR,2022,12
Europe,Northern Europe,United Kingdom,UNDP,GBR,2022,76
Europe,Northern Europe,United Kingdom,UNESCO,GBR,2022,59
Europe,Northern Europe,United Kingdom,UNFCCC,GBR,2022,24
Europe,Northern Europe,United Kingdom,UNFPA,GBR,2022,31
Europe,Northern Europe,United Kingdom,UNHCR,GBR,2022,158
Europe,Northern Europe,United Kingdom,UNICC,GBR,2022,8
Europe,Northern Europe,United Kingdom,UNICEF,GBR,2022,260
Europe,Northern Europe,United Kingdom,UNIDO,GBR,2022,3
Europe,Northern Europe,United Kingdom,UNITAR,GBR,2022,3
Europe,Northern Europe,United Kingdom,UNJSPF,GBR,2022,8
Europe,Northern Europe,United Kingdom,UNOPS,GBR,2022,27
Europe,Northern Europe,United Kingdom,UNRWA,GBR,2022,6
Europe,Northern Europe,United Kingdom,UNSSC,GBR,2022,2
Europe,Northern Europe,United Kingdom,UNU,GBR,2022,8
Europe,Northern Europe,United Kingdom,UNWTO,GBR,2022,1
Europe,Northern Europe,United Kingdom,UPU,GBR,2022,10
Europe,Northern Europe,United Kingdom,WFP,GBR,2022,123
Europe,Northern Europe,United Kingdom,WHO,GBR,2022,279
Europe,Northern Europe,United Kingdom,WIPO,GBR,2022,71
Europe,Northern Europe,United Kingdom,WMO,GBR,2022,19
Europe,Southern Europe,Albania,CTBTO,ALB,2022,1
Europe,Southern Europe,Albania,FAO,ALB,2022,6
Europe,Southern Europe,Albania,IAEA,ALB,2022,9
Europe,Southern Europe,Albania,IFAD,ALB,2022,2
Europe,Southern Europe,Albania,ILO,ALB,2022,7
Europe,Southern Europe,Albania,IOM,ALB,2022,12
Europe,Southern Europe,Albania,ITCILO,ALB,2022,2
Europe,Southern Europe,Albania,ITU,ALB,2022,7
Europe,Southern Europe,Albania,UN,ALB,2022,43
Europe,Southern Europe,Albania,UN WOMEN,ALB,2022,6
Europe,Southern Europe,Albania,UNAIDS,ALB,2022,1
Europe,Southern Europe,Albania,UNDP,ALB,2022,25
Europe,Southern Europe,Albania,UNESCO,ALB,2022,2
Europe,Southern Europe,Albania,UNFCCC,ALB,2022,1
Europe,Southern Europe,Albania,UNFPA,ALB,2022,7
Europe,Southern Europe,Albania,UNHCR,ALB,2022,19
Europe,Southern Europe,Albania,UNICC,ALB,2022,1
Europe,Southern Europe,Albania,UNICEF,ALB,2022,31
Europe,Southern Europe,Albania,UNIDO,ALB,2022,3
Europe,Southern Europe,Albania,UNJSPF,ALB,2022,1
Europe,Southern Europe,Albania,UNOPS,ALB,2022,1
Europe,Southern Europe,Albania,UPU,ALB,2022,1
Europe,Southern Europe,Albania,WFP,ALB,2022,4
Europe,Southern Europe,Albania,WHO,ALB,2022,14
Europe,Southern Europe,Albania,WIPO,ALB,2022,2
Europe,Southern Europe,Andorra,FAO,AND,2022,1
Europe,Southern Europe,Andorra,UN,AND,2022,2
Europe,Southern Europe,Andorra,UNESCO,AND,2022,1
Europe,Southern Europe,Bosnia And Herzegovina,CTBTO,BIH,2022,3
Europe,Southern Europe,Bosnia And Herzegovina,FAO,BIH,2022,4
Europe,Southern Europe,Bosnia And Herzegovina,IAEA,BIH,2022,15
Europe,Southern Europe,Bosnia And Herzegovina,ICAO,BIH,2022,3
Europe,Southern Europe,Bosnia And Herzegovina,IFAD,BIH,2022,1
Europe,Southern Europe,Bosnia And Herzegovina,ILO,BIH,2022,12
Europe,Southern Europe,Bosnia And Herzegovina,IOM,BIH,2022,34
Europe,Southern Europe,Bosnia And Herzegovina,ISA,BIH,2022,1
Europe,Southern Europe,Bosnia And Herzegovina,ITC,BIH,2022,1
Europe,Southern Europe,Bosnia And Herzegovina,ITLOS,BIH,2022,1
Europe,Southern Europe,Bosnia And Herzegovina,ITU,BIH,2022,1
Europe,Southern Europe,Bosnia And Herzegovina,UN,BIH,2022,138
Europe,Southern Europe,Bosnia And Herzegovina,UN WOMEN,BIH,2022,7
Europe,Southern Europe,Bosnia And Herzegovina,UNDP,BIH,2022,54
Europe,Southern Europe,Bosnia And Herzegovina,UNESCO,BIH,2022,5
Europe,Southern Europe,Bosnia And Herzegovina,UNFCCC,BIH,2022,1
Europe,Southern Europe,Bosnia And Herzegovina,UNFPA,BIH,2022,13
Europe,Southern Europe,Bosnia And Herzegovina,UNHCR,BIH,2022,45
